fecha,idsalaUsada,hora,IdpeliculaProyectada,"precio boleto",boletosVendios
13/02/2023,15,"10:00:00 a. m.",12,115.78,26
13/02/2023,2,"02:00:00 a. m.",43,42.94,32
13/02/2023,5,"08:00:00 a. m.",78,103.97,152
13/02/2023,10,"08:00:00 p. m.",79,121.38,9
13/02/2023,1,"10:00:00 a. m.",99,146.73,74
14/02/2023,11,"04:00:00 a. m.",56,72.33,129
14/02/2023,11,"10:00:00 p. m.",32,111.64,35
14/02/2023,9,"12:00:00 a. m.",60,134.16,96
14/02/2023,2,"08:00:00 a. m.",31,116.37,35
14/02/2023,10,"12:00:00 p. m.",3,52.85,57
14/02/2023,8,"08:00:00 p. m.",90,92.67,47
14/02/2023,6,"09:00:00 p. m.",36,95.07,54
14/02/2023,1,"02:00:00 a. m.",56,122.52,146
14/02/2023,11,"03:00:00 p. m.",7,57.56,82
15/02/2023,7,"01:00:00 p. m.",13,89.28,178
15/02/2023,13,"09:00:00 a. m.",8,53.21,175
15/02/2023,13,"04:00:00 p. m.",35,66.03,142
15/02/2023,13,"11:00:00 p. m.",10,58.17,152
15/02/2023,2,"11:00:00 p. m.",23,130.82,47
15/02/2023,14,"04:00:00 p. m.",81,143.86,15
15/02/2023,5,"10:00:00 p. m.",9,104.37,43
15/02/2023,1,"08:00:00 p. m.",88,52.83,48
15/02/2023,7,"01:00:00 p. m.",80,39.91,66
15/02/2023,14,"01:00:00 p. m.",37,115.03,19
15/02/2023,13,"04:00:00 a. m.",97,56.19,190
15/02/2023,7,"03:00:00 a. m.",68,89.27,105
15/02/2023,12,"08:00:00 a. m.",17,127.78,50
16/02/2023,15,"03:00:00 a. m.",31,138.08,60
16/02/2023,5,"02:00:00 a. m.",83,32.75,87
16/02/2023,9,"03:00:00 a. m.",2,33.48,56
16/02/2023,4,"07:00:00 p. m.",1,108.24,32
16/02/2023,5,"01:00:00 a. m.",27,128.02,138
16/02/2023,1,"01:00:00 a. m.",83,131.49,63
16/02/2023,13,"08:00:00 p. m.",94,46.65,116
16/02/2023,9,"10:00:00 p. m.",46,98.91,81
16/02/2023,3,"03:00:00 a. m.",48,121.73,131
16/02/2023,4,"01:00:00 p. m.",56,37.44,64
17/02/2023,13,"12:00:00 p. m.",86,136.66,186
17/02/2023,5,"01:00:00 a. m.",6,94.05,30
17/02/2023,10,"03:00:00 p. m.",58,37.15,66
17/02/2023,15,"10:00:00 p. m.",50,142.5,37
17/02/2023,15,"12:00:00 a. m.",45,131.66,0
17/02/2023,7,"09:00:00 p. m.",93,68.66,183
17/02/2023,11,"08:00:00 a. m.",92,145.7,119
18/02/2023,10,"01:00:00 p. m.",92,144.36,30
18/02/2023,10,"01:00:00 p. m.",11,131.57,19
18/02/2023,13,"09:00:00 p. m.",38,51.66,61
18/02/2023,10,"07:00:00 a. m.",95,35.7,28
18/02/2023,7,"07:00:00 a. m.",83,128.95,4
18/02/2023,9,"12:00:00 p. m.",29,121.61,90
18/02/2023,7,"12:00:00 a. m.",37,129.85,37
18/02/2023,5,"11:00:00 a. m.",26,94.5,16
18/02/2023,8,"11:00:00 p. m.",96,47.14,37
18/02/2023,1,"09:00:00 p. m.",78,41.25,57
18/02/2023,8,"10:00:00 p. m.",35,74.73,26
18/02/2023,1,"10:00:00 a. m.",23,105.4,46
19/02/2023,1,"10:00:00 p. m.",48,99.22,140
19/02/2023,9,"08:00:00 p. m.",1,125.22,50
19/02/2023,13,"09:00:00 p. m.",97,72.17,49
19/02/2023,4,"03:00:00 a. m.",27,58.14,20
19/02/2023,7,"07:00:00 a. m.",86,69.24,80
19/02/2023,4,"04:00:00 a. m.",33,118.2,91
19/02/2023,12,"06:00:00 a. m.",18,102.51,46
19/02/2023,14,"05:00:00 p. m.",26,71.3,4
19/02/2023,3,"02:00:00 p. m.",89,78.61,146
19/02/2023,6,"09:00:00 p. m.",13,115.43,60
19/02/2023,8,"04:00:00 p. m.",84,103.78,30
19/02/2023,5,"08:00:00 p. m.",68,30.09,121
19/02/2023,9,"10:00:00 p. m.",60,44.14,38
19/02/2023,7,"07:00:00 a. m.",70,81.2,76
20/02/2023,14,"02:00:00 p. m.",77,57.9,49
20/02/2023,14,"12:00:00 a. m.",47,137.38,25
20/02/2023,7,"11:00:00 p. m.",15,78.53,90
20/02/2023,4,"06:00:00 p. m.",56,87.12,50
20/02/2023,4,"12:00:00 a. m.",92,74.19,77
20/02/2023,10,"04:00:00 p. m.",35,64.65,3
20/02/2023,10,"11:00:00 p. m.",13,99.09,13
20/02/2023,5,"06:00:00 a. m.",76,60.24,183
20/02/2023,11,"01:00:00 p. m.",68,52.25,106
20/02/2023,14,"11:00:00 a. m.",73,139.04,22
20/02/2023,15,"09:00:00 a. m.",13,130.36,59
20/02/2023,4,"12:00:00 a. m.",9,70.3,90
21/02/2023,7,"05:00:00 a. m.",38,78.72,91
21/02/2023,11,"01:00:00 p. m.",35,98.08,52
21/02/2023,11,"09:00:00 p. m.",30,149.32,21
21/02/2023,9,"10:00:00 p. m.",21,59.04,85
21/02/2023,1,"07:00:00 p. m.",32,53.79,63
21/02/2023,2,"06:00:00 p. m.",65,109.18,37
21/02/2023,14,"06:00:00 a. m.",45,108,18
21/02/2023,7,"12:00:00 a. m.",55,123.76,16
22/02/2023,13,"01:00:00 a. m.",40,94.91,37
22/02/2023,5,"10:00:00 p. m.",47,97.62,168
22/02/2023,15,"08:00:00 p. m.",81,66.56,33
22/02/2023,5,"03:00:00 a. m.",85,30.79,175
22/02/2023,1,"04:00:00 p. m.",45,103.81,197
22/02/2023,10,"05:00:00 a. m.",87,80.5,57
22/02/2023,5,"02:00:00 p. m.",85,39.61,141
22/02/2023,15,"03:00:00 p. m.",72,45.24,54
22/02/2023,9,"04:00:00 p. m.",36,58.44,15
23/02/2023,10,"01:00:00 a. m.",12,118.81,29
23/02/2023,15,"08:00:00 a. m.",20,96.9,33
23/02/2023,4,"07:00:00 p. m.",55,86.61,30
23/02/2023,10,"06:00:00 p. m.",25,72.13,54
23/02/2023,10,"02:00:00 p. m.",28,99.85,56
23/02/2023,12,"02:00:00 p. m.",47,133.37,32
23/02/2023,8,"10:00:00 a. m.",31,138.84,13
23/02/2023,8,"01:00:00 p. m.",80,51.26,24
23/02/2023,9,"04:00:00 p. m.",76,71.73,23
23/02/2023,2,"02:00:00 a. m.",36,82.63,45
23/02/2023,14,"10:00:00 p. m.",58,127.79,50
23/02/2023,14,"03:00:00 a. m.",64,44.38,26
24/02/2023,7,"01:00:00 a. m.",95,89.08,178
24/02/2023,4,"04:00:00 a. m.",93,56.58,88
24/02/2023,15,"02:00:00 p. m.",77,48.64,2
24/02/2023,5,"01:00:00 a. m.",19,107.27,52
24/02/2023,10,"05:00:00 p. m.",79,84.27,42
24/02/2023,6,"07:00:00 a. m.",67,99.51,15
24/02/2023,1,"07:00:00 a. m.",46,94.53,0
24/02/2023,15,"05:00:00 a. m.",58,90.8,78
24/02/2023,5,"12:00:00 p. m.",29,54.24,49
24/02/2023,5,"10:00:00 a. m.",69,95.96,1
24/02/2023,3,"03:00:00 p. m.",48,128.32,58
24/02/2023,12,"03:00:00 p. m.",8,64.98,31
24/02/2023,3,"11:00:00 p. m.",92,102.83,38
24/02/2023,5,"12:00:00 p. m.",52,109.4,26
24/02/2023,4,"10:00:00 p. m.",6,123.54,84
24/02/2023,9,"07:00:00 p. m.",8,92.01,16
25/02/2023,15,"05:00:00 p. m.",29,98.3,19
25/02/2023,3,"10:00:00 p. m.",62,58.96,45
25/02/2023,1,"01:00:00 p. m.",32,112.1,174
25/02/2023,1,"06:00:00 a. m.",54,86.02,106
25/02/2023,3,"09:00:00 a. m.",86,110.88,16
25/02/2023,1,"02:00:00 a. m.",14,107.69,145
25/02/2023,9,"04:00:00 p. m.",39,31.95,73
25/02/2023,1,"10:00:00 a. m.",86,60.84,69
25/02/2023,6,"04:00:00 p. m.",50,93.43,87
25/02/2023,4,"02:00:00 p. m.",98,74.2,57
26/02/2023,13,"02:00:00 a. m.",35,139.03,23
26/02/2023,2,"03:00:00 a. m.",17,119.39,62
26/02/2023,2,"01:00:00 p. m.",87,61.99,71
26/02/2023,12,"10:00:00 a. m.",43,133.01,45
26/02/2023,5,"11:00:00 p. m.",11,53.05,182
26/02/2023,13,"10:00:00 a. m.",53,33.51,41
26/02/2023,8,"07:00:00 p. m.",85,79.12,4
26/02/2023,4,"05:00:00 a. m.",32,40.8,39
26/02/2023,9,"07:00:00 p. m.",82,38.41,83
26/02/2023,13,"05:00:00 a. m.",40,98.71,1
26/02/2023,15,"08:00:00 a. m.",45,143.71,92
26/02/2023,3,"10:00:00 a. m.",27,148.42,37
26/02/2023,8,"09:00:00 a. m.",20,31.89,39
26/02/2023,2,"05:00:00 a. m.",73,36.27,74
27/02/2023,4,"03:00:00 p. m.",56,122.73,89
27/02/2023,5,"04:00:00 p. m.",63,136.86,62
27/02/2023,2,"03:00:00 a. m.",70,44.46,77
27/02/2023,7,"01:00:00 p. m.",59,146.64,39
27/02/2023,5,"03:00:00 a. m.",39,90.27,28
27/02/2023,13,"12:00:00 p. m.",52,117.04,157
27/02/2023,6,"05:00:00 p. m.",69,98.64,156
27/02/2023,9,"04:00:00 a. m.",38,131.48,92
27/02/2023,6,"01:00:00 p. m.",29,65.18,136
27/02/2023,1,"03:00:00 p. m.",32,43.85,11
27/02/2023,15,"08:00:00 a. m.",42,80.39,81
27/02/2023,1,"03:00:00 p. m.",30,69.43,175
27/02/2023,2,"05:00:00 p. m.",17,147.78,23
27/02/2023,10,"10:00:00 a. m.",20,132.22,41
27/02/2023,13,"06:00:00 a. m.",57,125.32,30
27/02/2023,7,"07:00:00 a. m.",11,40.59,102
28/02/2023,7,"11:00:00 a. m.",58,136.45,149
28/02/2023,8,"01:00:00 a. m.",19,91.17,27
28/02/2023,1,"07:00:00 a. m.",13,32.64,126
28/02/2023,6,"02:00:00 p. m.",23,133.02,22
28/02/2023,4,"05:00:00 a. m.",22,67.39,53
28/02/2023,1,"04:00:00 p. m.",87,105.95,54
28/02/2023,4,"04:00:00 a. m.",42,112.69,7
28/02/2023,9,"09:00:00 p. m.",42,131.69,68
28/02/2023,3,"12:00:00 p. m.",39,69.39,76
28/02/2023,10,"07:00:00 p. m.",89,87.06,53
01/03/2023,10,"09:00:00 p. m.",17,33.77,16
01/03/2023,1,"08:00:00 a. m.",79,72.87,114
01/03/2023,8,"11:00:00 p. m.",85,81.21,4
01/03/2023,7,"04:00:00 p. m.",75,113.5,94
01/03/2023,12,"05:00:00 p. m.",62,112.31,13
01/03/2023,2,"10:00:00 p. m.",85,89.2,50
01/03/2023,12,"01:00:00 a. m.",54,135.36,5
01/03/2023,5,"12:00:00 a. m.",49,45.16,77
02/03/2023,14,"05:00:00 a. m.",32,143.25,15
02/03/2023,8,"05:00:00 p. m.",67,124.69,3
02/03/2023,14,"07:00:00 a. m.",66,147.55,42
02/03/2023,11,"03:00:00 p. m.",50,42.16,32
02/03/2023,11,"08:00:00 p. m.",43,84.34,90
03/03/2023,6,"01:00:00 p. m.",69,131.8,63
03/03/2023,8,"05:00:00 p. m.",47,100.86,12
03/03/2023,4,"01:00:00 a. m.",22,77.04,82
03/03/2023,9,"12:00:00 a. m.",20,87.67,8
03/03/2023,9,"01:00:00 p. m.",60,69.78,33
03/03/2023,4,"02:00:00 p. m.",86,134.25,21
03/03/2023,4,"05:00:00 p. m.",68,103.53,43
03/03/2023,2,"01:00:00 a. m.",91,89.96,14
03/03/2023,9,"01:00:00 a. m.",15,59.53,2
03/03/2023,4,"08:00:00 a. m.",36,98.76,60
03/03/2023,11,"12:00:00 a. m.",82,100.92,12
03/03/2023,12,"12:00:00 p. m.",59,105.33,13
03/03/2023,2,"10:00:00 p. m.",62,99.61,52
03/03/2023,3,"12:00:00 a. m.",6,109.27,73
04/03/2023,1,"08:00:00 p. m.",74,127.19,36
04/03/2023,3,"07:00:00 p. m.",18,110.83,141
04/03/2023,4,"09:00:00 a. m.",46,60.75,31
04/03/2023,6,"11:00:00 p. m.",85,141,22
04/03/2023,12,"12:00:00 p. m.",95,136.05,43
04/03/2023,5,"11:00:00 p. m.",2,121.87,37
04/03/2023,4,"05:00:00 p. m.",4,48.58,3
04/03/2023,10,"12:00:00 p. m.",98,99.55,19
04/03/2023,6,"09:00:00 p. m.",42,84.78,120
04/03/2023,12,"01:00:00 a. m.",47,106.72,12
05/03/2023,9,"01:00:00 p. m.",9,82.57,25
05/03/2023,13,"04:00:00 a. m.",56,112.06,12
05/03/2023,10,"02:00:00 p. m.",72,121.57,18
05/03/2023,5,"03:00:00 a. m.",69,68.48,93
05/03/2023,9,"03:00:00 a. m.",94,46.31,67
05/03/2023,2,"11:00:00 p. m.",25,39,16
05/03/2023,14,"11:00:00 p. m.",84,72.18,24
05/03/2023,4,"06:00:00 p. m.",5,136.94,94
05/03/2023,6,"09:00:00 a. m.",7,113.43,20
05/03/2023,2,"04:00:00 a. m.",93,38.38,72
05/03/2023,14,"10:00:00 a. m.",87,147.21,10
06/03/2023,11,"11:00:00 p. m.",43,106.31,113
06/03/2023,6,"06:00:00 a. m.",80,68.64,28
06/03/2023,6,"10:00:00 a. m.",76,78.93,76
06/03/2023,14,"11:00:00 p. m.",84,91.89,38
06/03/2023,11,"09:00:00 a. m.",34,140.36,30
06/03/2023,10,"08:00:00 a. m.",28,136.86,29
06/03/2023,10,"06:00:00 a. m.",11,88.12,40
06/03/2023,6,"12:00:00 p. m.",51,52.04,150
06/03/2023,14,"03:00:00 p. m.",7,76.64,39
06/03/2023,12,"09:00:00 p. m.",34,32.53,45
06/03/2023,12,"09:00:00 p. m.",94,124.94,30
06/03/2023,11,"04:00:00 a. m.",93,104.26,60
06/03/2023,3,"10:00:00 p. m.",69,38.25,54
06/03/2023,13,"12:00:00 p. m.",54,143.91,122
06/03/2023,3,"05:00:00 a. m.",57,65.62,3
06/03/2023,5,"08:00:00 a. m.",91,48.8,154
07/03/2023,4,"06:00:00 p. m.",49,113.28,70
07/03/2023,9,"08:00:00 p. m.",66,138.71,89
07/03/2023,11,"08:00:00 a. m.",82,62.12,51
07/03/2023,7,"10:00:00 p. m.",47,120.3,182
07/03/2023,4,"12:00:00 p. m.",70,42.27,74
07/03/2023,10,"08:00:00 a. m.",95,113.14,98
07/03/2023,9,"03:00:00 p. m.",90,68.45,8
07/03/2023,10,"02:00:00 a. m.",100,75.69,25
07/03/2023,11,"08:00:00 p. m.",17,126.37,75
07/03/2023,6,"06:00:00 a. m.",72,85.59,51
07/03/2023,13,"03:00:00 a. m.",32,54.52,71
07/03/2023,1,"09:00:00 p. m.",49,140.32,192
07/03/2023,1,"08:00:00 a. m.",74,61.92,28
07/03/2023,13,"06:00:00 a. m.",73,32.64,119
07/03/2023,4,"05:00:00 p. m.",66,124.02,98
07/03/2023,5,"02:00:00 a. m.",32,120.44,18
08/03/2023,3,"11:00:00 p. m.",10,33.17,23
08/03/2023,12,"02:00:00 a. m.",43,50.93,5
08/03/2023,15,"09:00:00 a. m.",17,114.03,3
08/03/2023,13,"07:00:00 p. m.",1,83.64,38
08/03/2023,9,"05:00:00 p. m.",22,137.66,12
08/03/2023,13,"09:00:00 a. m.",54,34.94,87
09/03/2023,8,"11:00:00 p. m.",1,96.35,30
09/03/2023,3,"09:00:00 p. m.",16,87.2,52
09/03/2023,2,"03:00:00 p. m.",66,113.35,43
09/03/2023,2,"11:00:00 p. m.",38,107.98,5
09/03/2023,4,"06:00:00 a. m.",38,111.5,93
09/03/2023,8,"05:00:00 a. m.",20,98.02,48
09/03/2023,6,"02:00:00 a. m.",66,128.81,70
09/03/2023,6,"11:00:00 p. m.",11,55.17,170
10/03/2023,15,"03:00:00 p. m.",88,139.07,20
10/03/2023,5,"09:00:00 a. m.",22,45.89,42
10/03/2023,4,"06:00:00 a. m.",79,53.51,59
10/03/2023,8,"05:00:00 p. m.",71,75.89,10
10/03/2023,10,"11:00:00 p. m.",73,138.73,1
10/03/2023,5,"01:00:00 a. m.",76,68.97,26
10/03/2023,5,"09:00:00 p. m.",17,73.6,185
10/03/2023,7,"01:00:00 a. m.",85,44.31,61
10/03/2023,2,"04:00:00 a. m.",39,35.74,47
10/03/2023,9,"05:00:00 p. m.",97,139.67,45
10/03/2023,6,"12:00:00 p. m.",23,93.34,54
10/03/2023,10,"05:00:00 a. m.",42,125.42,70
10/03/2023,8,"10:00:00 p. m.",81,73.37,35
11/03/2023,1,"05:00:00 p. m.",94,57.05,96
11/03/2023,5,"11:00:00 p. m.",34,45.1,128
11/03/2023,12,"07:00:00 p. m.",44,69.55,47
11/03/2023,13,"11:00:00 a. m.",40,32.68,4
11/03/2023,6,"10:00:00 a. m.",93,116.63,106
11/03/2023,2,"09:00:00 p. m.",62,142.53,2
11/03/2023,9,"07:00:00 p. m.",13,78.58,26
11/03/2023,9,"12:00:00 p. m.",78,110.33,1
11/03/2023,14,"05:00:00 p. m.",10,126.25,28
11/03/2023,12,"07:00:00 p. m.",84,40.6,21
11/03/2023,14,"01:00:00 p. m.",81,65.48,24
11/03/2023,8,"07:00:00 p. m.",38,84.56,31
12/03/2023,12,"05:00:00 p. m.",12,43.49,33
12/03/2023,6,"05:00:00 a. m.",36,81.61,51
12/03/2023,9,"09:00:00 a. m.",72,123.33,28
12/03/2023,9,"09:00:00 a. m.",47,116.86,21
12/03/2023,13,"11:00:00 p. m.",80,101.77,43
12/03/2023,11,"01:00:00 p. m.",43,94.11,141
12/03/2023,12,"03:00:00 p. m.",75,124.99,50
12/03/2023,9,"08:00:00 p. m.",88,84.23,20
12/03/2023,11,"04:00:00 a. m.",27,40.13,22
13/03/2023,15,"12:00:00 p. m.",83,69.75,34
13/03/2023,11,"02:00:00 p. m.",99,145.27,133
13/03/2023,6,"12:00:00 p. m.",47,43.71,65
13/03/2023,15,"08:00:00 p. m.",57,57.65,4
13/03/2023,2,"08:00:00 p. m.",36,72.35,41
13/03/2023,2,"11:00:00 a. m.",3,72.96,64
14/03/2023,6,"11:00:00 p. m.",39,95.81,128
14/03/2023,8,"08:00:00 a. m.",83,96.74,5
14/03/2023,15,"09:00:00 p. m.",49,93.21,82
14/03/2023,12,"02:00:00 a. m.",6,106.43,15
14/03/2023,15,"09:00:00 a. m.",61,106.27,27
14/03/2023,10,"04:00:00 a. m.",86,110.33,100
14/03/2023,2,"06:00:00 p. m.",100,130.36,35
14/03/2023,9,"04:00:00 p. m.",39,145.05,28
14/03/2023,3,"02:00:00 a. m.",98,121.16,86
14/03/2023,15,"02:00:00 a. m.",20,108.21,8
14/03/2023,10,"02:00:00 p. m.",18,136.76,84
14/03/2023,11,"02:00:00 p. m.",32,148.73,85
14/03/2023,5,"08:00:00 p. m.",25,58.57,165
15/03/2023,1,"05:00:00 p. m.",94,34.24,47
15/03/2023,15,"07:00:00 p. m.",42,54.17,55
15/03/2023,3,"10:00:00 p. m.",50,43.22,112
15/03/2023,9,"08:00:00 a. m.",58,52.36,29
15/03/2023,9,"06:00:00 a. m.",32,44.91,43
15/03/2023,13,"03:00:00 a. m.",71,136.38,111
15/03/2023,15,"03:00:00 a. m.",28,148.19,32
15/03/2023,3,"02:00:00 a. m.",1,33.43,28
16/03/2023,1,"01:00:00 p. m.",85,138.05,110
16/03/2023,11,"05:00:00 a. m.",83,92.57,110
16/03/2023,5,"03:00:00 p. m.",88,96.4,4
16/03/2023,7,"10:00:00 p. m.",21,34.98,180
16/03/2023,2,"10:00:00 p. m.",27,35.3,14
16/03/2023,14,"05:00:00 p. m.",76,88.45,18
16/03/2023,11,"09:00:00 p. m.",88,78.79,82
16/03/2023,14,"02:00:00 a. m.",54,119.95,11
16/03/2023,6,"02:00:00 a. m.",99,46.33,70
17/03/2023,6,"06:00:00 a. m.",33,56.23,170
17/03/2023,14,"05:00:00 p. m.",39,84.35,20
17/03/2023,2,"06:00:00 p. m.",60,38.25,11
17/03/2023,11,"05:00:00 p. m.",36,54.41,25
17/03/2023,8,"02:00:00 a. m.",26,97.44,26
17/03/2023,15,"04:00:00 p. m.",41,117.56,68
17/03/2023,14,"07:00:00 a. m.",68,40.25,25
18/03/2023,11,"12:00:00 p. m.",93,114.97,78
18/03/2023,2,"11:00:00 p. m.",97,52.4,8
18/03/2023,1,"02:00:00 a. m.",73,137.76,10
18/03/2023,10,"07:00:00 p. m.",84,57.66,39
18/03/2023,6,"02:00:00 p. m.",76,60.56,62
18/03/2023,6,"08:00:00 a. m.",36,72.37,38
18/03/2023,6,"08:00:00 p. m.",57,125.67,101
18/03/2023,4,"09:00:00 p. m.",23,106.97,48
18/03/2023,4,"10:00:00 p. m.",56,142.28,93
18/03/2023,8,"04:00:00 p. m.",17,64.39,25
19/03/2023,4,"02:00:00 a. m.",77,53.98,62
19/03/2023,8,"11:00:00 p. m.",13,63.41,22
19/03/2023,13,"08:00:00 a. m.",94,106.35,155
19/03/2023,10,"01:00:00 p. m.",51,36.76,3
19/03/2023,11,"10:00:00 p. m.",31,82.8,129
19/03/2023,6,"06:00:00 p. m.",13,111.76,22
19/03/2023,2,"02:00:00 p. m.",18,77.64,98
19/03/2023,4,"09:00:00 a. m.",13,48.38,73
19/03/2023,15,"05:00:00 a. m.",1,54,85
19/03/2023,12,"02:00:00 a. m.",4,136.98,34
19/03/2023,11,"01:00:00 p. m.",15,53.61,140
19/03/2023,7,"03:00:00 p. m.",2,67.73,96
19/03/2023,4,"08:00:00 a. m.",84,44.17,26
19/03/2023,15,"05:00:00 p. m.",98,79.96,57
19/03/2023,5,"05:00:00 a. m.",37,115.12,152
19/03/2023,14,"12:00:00 p. m.",81,44.56,9
20/03/2023,5,"01:00:00 a. m.",19,113.89,117
20/03/2023,11,"04:00:00 a. m.",40,79.85,96
20/03/2023,14,"04:00:00 p. m.",21,148.29,6
20/03/2023,3,"10:00:00 a. m.",8,92.87,103
20/03/2023,6,"10:00:00 a. m.",87,105.06,157
20/03/2023,6,"06:00:00 p. m.",41,46.79,6
20/03/2023,11,"12:00:00 a. m.",34,48.64,30
20/03/2023,1,"05:00:00 p. m.",56,149.01,187
20/03/2023,1,"10:00:00 p. m.",42,91.96,78
20/03/2023,10,"03:00:00 a. m.",78,122.69,69
20/03/2023,13,"05:00:00 a. m.",14,137.73,12
20/03/2023,2,"11:00:00 a. m.",1,105.8,52
20/03/2023,9,"12:00:00 p. m.",7,95.5,21
20/03/2023,5,"10:00:00 p. m.",15,31.74,28
20/03/2023,3,"08:00:00 a. m.",41,98.27,82
21/03/2023,4,"02:00:00 a. m.",50,74.29,30
21/03/2023,1,"06:00:00 a. m.",79,102.99,54
21/03/2023,11,"10:00:00 a. m.",69,119.93,79
21/03/2023,12,"04:00:00 p. m.",7,106.74,14
21/03/2023,5,"08:00:00 p. m.",71,133.08,50
21/03/2023,3,"12:00:00 a. m.",77,119.73,137
21/03/2023,5,"07:00:00 a. m.",85,125.14,125
21/03/2023,4,"06:00:00 a. m.",73,100.06,55
21/03/2023,3,"08:00:00 p. m.",1,149.8,16
21/03/2023,3,"06:00:00 p. m.",40,74.94,85
22/03/2023,13,"03:00:00 p. m.",55,74.22,126
22/03/2023,13,"11:00:00 p. m.",98,30.22,164
22/03/2023,6,"07:00:00 a. m.",83,77.65,73
22/03/2023,14,"02:00:00 p. m.",66,59.7,19
22/03/2023,10,"01:00:00 p. m.",6,131.98,4
22/03/2023,13,"08:00:00 a. m.",23,30.48,179
22/03/2023,5,"10:00:00 p. m.",25,89.33,89
22/03/2023,9,"06:00:00 p. m.",95,121,62
23/03/2023,5,"02:00:00 a. m.",38,67.93,79
23/03/2023,9,"06:00:00 p. m.",14,97.11,53
23/03/2023,9,"10:00:00 a. m.",58,52.22,23
23/03/2023,11,"09:00:00 p. m.",5,123.58,60
23/03/2023,1,"06:00:00 p. m.",43,34.6,89
23/03/2023,5,"11:00:00 p. m.",8,38.66,15
23/03/2023,11,"08:00:00 a. m.",96,112.54,51
23/03/2023,11,"10:00:00 p. m.",12,38.03,102
23/03/2023,14,"03:00:00 a. m.",53,33.26,45
23/03/2023,6,"11:00:00 a. m.",56,34.64,141
23/03/2023,15,"02:00:00 p. m.",67,123.52,52
23/03/2023,9,"02:00:00 p. m.",61,107.63,34
23/03/2023,12,"03:00:00 a. m.",37,91.73,4
24/03/2023,5,"11:00:00 p. m.",1,93.06,23
24/03/2023,4,"02:00:00 a. m.",19,131.69,97
24/03/2023,8,"12:00:00 p. m.",69,55.88,44
24/03/2023,7,"08:00:00 a. m.",49,89.44,43
24/03/2023,1,"07:00:00 p. m.",53,42.45,23
24/03/2023,2,"05:00:00 a. m.",58,78.74,14
24/03/2023,15,"11:00:00 a. m.",70,105.49,64
24/03/2023,14,"01:00:00 p. m.",68,100.45,1
24/03/2023,10,"09:00:00 p. m.",29,87.98,78
25/03/2023,13,"07:00:00 a. m.",21,137.86,158
25/03/2023,1,"10:00:00 a. m.",80,94.74,144
25/03/2023,1,"06:00:00 a. m.",56,68.66,197
25/03/2023,13,"11:00:00 p. m.",12,46.66,2
25/03/2023,12,"03:00:00 p. m.",33,62.53,21
25/03/2023,10,"09:00:00 a. m.",70,94.08,58
25/03/2023,4,"06:00:00 p. m.",95,30.77,20
25/03/2023,2,"01:00:00 p. m.",54,81.81,47
25/03/2023,13,"01:00:00 p. m.",98,80.91,81
25/03/2023,8,"09:00:00 p. m.",21,75.72,4
26/03/2023,7,"05:00:00 p. m.",98,131.8,46
26/03/2023,9,"05:00:00 p. m.",71,50.4,5
26/03/2023,14,"09:00:00 a. m.",56,107,22
26/03/2023,2,"08:00:00 p. m.",52,138.23,16
26/03/2023,2,"09:00:00 a. m.",36,139.34,8
26/03/2023,9,"09:00:00 p. m.",28,36.53,30
26/03/2023,13,"09:00:00 p. m.",75,79.83,186
26/03/2023,7,"03:00:00 a. m.",12,129.25,104
26/03/2023,2,"05:00:00 p. m.",68,108.28,70
27/03/2023,9,"08:00:00 p. m.",15,74.78,46
27/03/2023,3,"03:00:00 p. m.",61,128.67,141
27/03/2023,10,"06:00:00 p. m.",79,30.42,15
27/03/2023,11,"10:00:00 p. m.",50,115.32,53
27/03/2023,10,"08:00:00 p. m.",31,64.71,83
27/03/2023,15,"11:00:00 a. m.",59,91.97,64
27/03/2023,6,"09:00:00 a. m.",5,91.13,29
27/03/2023,15,"01:00:00 a. m.",75,97.21,69
27/03/2023,14,"05:00:00 p. m.",100,132.03,48
27/03/2023,12,"06:00:00 a. m.",72,90.5,28
27/03/2023,4,"07:00:00 p. m.",69,85.66,15
28/03/2023,8,"08:00:00 p. m.",77,147.36,0
28/03/2023,5,"10:00:00 p. m.",41,125.99,90
28/03/2023,10,"03:00:00 p. m.",69,57.52,69
28/03/2023,4,"06:00:00 a. m.",43,130.91,44
28/03/2023,5,"11:00:00 a. m.",19,90.36,173
28/03/2023,14,"07:00:00 a. m.",80,111.67,41
28/03/2023,12,"05:00:00 p. m.",17,62.34,22
28/03/2023,3,"08:00:00 a. m.",11,75.28,12
28/03/2023,2,"04:00:00 a. m.",67,112.04,15
28/03/2023,1,"02:00:00 p. m.",15,140.3,30
28/03/2023,12,"10:00:00 p. m.",47,90.6,36
28/03/2023,7,"12:00:00 p. m.",79,31.39,182
28/03/2023,4,"09:00:00 p. m.",45,126.49,7
28/03/2023,2,"11:00:00 p. m.",9,74.52,81
28/03/2023,8,"02:00:00 a. m.",10,114.56,36
28/03/2023,3,"04:00:00 p. m.",98,90.32,99
29/03/2023,1,"06:00:00 p. m.",22,147.97,73
29/03/2023,1,"08:00:00 p. m.",13,123.63,191
29/03/2023,15,"11:00:00 a. m.",8,138.97,88
29/03/2023,14,"02:00:00 a. m.",23,97.67,39
29/03/2023,8,"07:00:00 a. m.",96,109.03,3
29/03/2023,5,"03:00:00 a. m.",29,44.93,42
